item,itemLabel,SECcode,LSGcode,LGDcode
http://www.wikidata.org/entity/Q101206185,Cheroor,G14020018,,
http://www.wikidata.org/entity/Q101206182,Berka,G14020015,,
http://www.wikidata.org/entity/Q101206204,Deli,G14019013,,
http://www.wikidata.org/entity/Q101206565,Kara,G14032016,,
http://www.wikidata.org/entity/Q101206184,Bevinje,G14020017,,
http://www.wikidata.org/entity/Q101206190,Eruthumkadavu,G14020023,,
http://www.wikidata.org/entity/Q101206195,Koliyadukkam,G14019005,,
http://www.wikidata.org/entity/Q101206206,Kalanad,G14019015,,
http://www.wikidata.org/entity/Q101206556,Kollada,G14032013,,
http://www.wikidata.org/entity/Q101206561,Kadumeni,G14032015,,
http://www.wikidata.org/entity/Q101206215,Paravanadukkam,G14019023,,
http://www.wikidata.org/entity/Q101206477,Kariyil,G14034003,,
http://www.wikidata.org/entity/Q101206186,Chengala,G14020019,,
http://www.wikidata.org/entity/Q101206207,Kokkal,G14019016,,
http://www.wikidata.org/entity/Q101206180,Cherkala West,G14020013,,
http://www.wikidata.org/entity/Q101206211,Chembirikka,G14019019,,
http://www.wikidata.org/entity/Q101206165,Mayyala,G14005016,,
http://www.wikidata.org/entity/Q101206152,Puthiyambalam,G14005004,,
http://www.wikidata.org/entity/Q101206183,Pulikundu,G14020016,,
http://www.wikidata.org/entity/Q101206179,Thaivalappu,G14020012,,
http://www.wikidata.org/entity/Q101206497,Kaithakkad,G14034013,,
http://www.wikidata.org/entity/Q101206553,Ponkal,G14032011,,
http://www.wikidata.org/entity/Q101206201,Poinachi,G14019010,,
http://www.wikidata.org/entity/Q101206473,Achamthuruthi,G14034001,,
http://www.wikidata.org/entity/Q101206555,Vellarikundu,G14032012,,
http://www.wikidata.org/entity/Q101206173,Baladka,G14020007,,
http://www.wikidata.org/entity/Q101206168,Nellikatta,G14020003,,
http://www.wikidata.org/entity/Q101206155,Payaradukka,G14005007,,
http://www.wikidata.org/entity/Q101206499,Kadangod,G14034014,,
http://www.wikidata.org/entity/Q101206479,Mayicha,G14034004,,
http://www.wikidata.org/entity/Q101206500,Nellikkal,G14034015,,
http://www.wikidata.org/entity/Q101206189,Civil Station,G14020022,,
http://www.wikidata.org/entity/Q101206492,Cheruvathur,G14034010,,
http://www.wikidata.org/entity/Q101206538,Chittarikkal,G14032002,,
http://www.wikidata.org/entity/Q101206154,Bellakkana,G14005006,,
http://www.wikidata.org/entity/Q101206159,Balavanthadukka,G14005010,,
http://www.wikidata.org/entity/Q101206150,Delampady,G14005002,,
http://www.wikidata.org/entity/Q101206202,Bandichal,G14019011,,
http://www.wikidata.org/entity/Q101206162,Edaparamba,G14005013,,
http://www.wikidata.org/entity/Q101206214,Chaliyamkode,G14019022,,
http://www.wikidata.org/entity/Q101206166,Kallakatta,G14020001,,
http://www.wikidata.org/entity/Q101206484,Kovval,G14034006,,
http://www.wikidata.org/entity/Q101206558,Kamballur,G14032014,,
http://www.wikidata.org/entity/Q101206540,Pallikkunnu,G14032003,,
http://www.wikidata.org/entity/Q101206203,Aninha,G14019012,,
http://www.wikidata.org/entity/Q101206489,Kuttamath,G14034009,,
http://www.wikidata.org/entity/Q101206004,Saya,G14014001,,
http://www.wikidata.org/entity/Q101206160,Pandi,G14005011,,
http://www.wikidata.org/entity/Q101206158,Kattippara,G14005009,,
http://www.wikidata.org/entity/Q101206167,Adukam,G14020002,,
http://www.wikidata.org/entity/Q101206177,Alampady,G14020010,,
http://www.wikidata.org/entity/Q101206192,Alichery,G14019002,,
http://www.wikidata.org/entity/Q101206209,Chathankai,G14019017,,
http://www.wikidata.org/entity/Q101206157,Mallampara,G14005008,,
http://www.wikidata.org/entity/Q101206163,Mogar,G14005014,,
http://www.wikidata.org/entity/Q101206178,Padinharmoola,G14020011,,
http://www.wikidata.org/entity/Q101206187,Panalam,G14020020,,
http://www.wikidata.org/entity/Q101206200,Paramba,G14019009,,
http://www.wikidata.org/entity/Q101206548,Eanichal,G14032008,,
http://www.wikidata.org/entity/Q101206542,Kavunthala,G14032004,,
http://www.wikidata.org/entity/Q101206213,Chandragiri,G14019021,,
http://www.wikidata.org/entity/Q16135973,Peringara Grama Panchayat,G03012,G030205,221741
http://www.wikidata.org/entity/Q16136502,Amballoor Grama Panchayat,G07046,G070905,221072
http://www.wikidata.org/entity/Q16136189,Nedumpuram Grama Panchayat,G03011,G030204,221739
http://www.wikidata.org/entity/Q13112937,Neendakara Grama Panchayat,G02052,G020805,221313
http://www.wikidata.org/entity/Q16137859,Thekkumkara Grama Panchayat,G08018,G080305,221908
http://www.wikidata.org/entity/Q20575242,Oachira Grama Panchayat,G02001,G020101,221343
http://www.wikidata.org/entity/Q13113052,Pattazhi Vadakkekara Grama Panchayat,G02023,G020404,221347
http://www.wikidata.org/entity/Q20581738,Pooyappally Grama Panchayat,G02035,G020602,221335
http://www.wikidata.org/entity/Q16137970,Thenmala Grama Panchayat,G02032,G020507,221302
http://www.wikidata.org/entity/Q20572903,Ambalavayal Grama Panchayat,G12010,G120303,221929
http://www.wikidata.org/entity/Q13110663,Edathiruthy Grama Panchayat,G08046,G081401,221867
http://www.wikidata.org/entity/Q13110905,Kadalundi Grama Panchayat,G11072,G111201,221458
http://www.wikidata.org/entity/Q16133726,Elanthoor Grama Panchayat,G03021,G030403,221699
http://www.wikidata.org/entity/Q15616213,Agali Grama Panchayat,G09040,G090601,221615
http://www.wikidata.org/entity/Q13114169,Mulanthuruthy Grama Panchayat,G07043,G070902,221075
http://www.wikidata.org/entity/Q13110940,Kannambra Grama Panchayat,G09091,G091208,221608
http://www.wikidata.org/entity/Q13110896,Kadapra Grama Panchayat,G03008,G030201,221737
http://www.wikidata.org/entity/Q16133896,Pampakuda Grama Panchayat,G07069,G071206,221091
http://www.wikidata.org/entity/Q13110137,Azhikode Grama Panchayat,G13038,G130505,221202
http://www.wikidata.org/entity/Q13111264,Kizhakkoth Grama Panchayat,G11055,G111003,221449
http://www.wikidata.org/entity/Q13110766,Erathu Grama Panchayat,G03049,G030802,221731
http://www.wikidata.org/entity/Q13110215,Athavanad Grama Panchayat,G10057,G100901,221524
http://www.wikidata.org/entity/Q13110294,Alappad Grama Panchayat,G02005,G020105,221328
http://www.wikidata.org/entity/Q16134423,Chelannur Grama Panchayat,G11048,G110902,221443
http://www.wikidata.org/entity/Q13110129,Alayamon Grama Panchayat,G02028,G020503,221295
http://www.wikidata.org/entity/Q13114798,Veliyam Grama Panchayat,G02034,G020601,221336
http://www.wikidata.org/entity/Q7709502,Thalakulathur Grama Panchayat,G11052,G110906,221448
http://www.wikidata.org/entity/Q16134355,Kaviyoor Grama Panchayat,G03002,G030102,221722
http://www.wikidata.org/entity/Q16137705,Thrikkaruva Grama Panchayat,G02041,G020708,221304
http://www.wikidata.org/entity/Q3783820,Omassery Grama Panchayat,G11060,G111008,221453
http://www.wikidata.org/entity/Q16137374,Panmana Grama Panchayat,G02051,G020804,221314
http://www.wikidata.org/entity/Q13111630,Koppam Grama Panchayat,G09008,G090201,221673
http://www.wikidata.org/entity/Q13111385,Kulanada Grama Panchayat,G03045,G030706,221718
http://www.wikidata.org/entity/Q6444599,Kunhimangalam Grama Panchayat,G13014,G130101,221223
http://www.wikidata.org/entity/Q7689021,Tavanur Grama Panchayat,G10092,G101401,221567
http://www.wikidata.org/entity/Q13111694,Kottayi Grama Panchayat,G09050,G090801,221630
http://www.wikidata.org/entity/Q13111298,Kundara Grama Panchayat,G02044,G020702,221318
http://www.wikidata.org/entity/Q13111909,Chathannoor Grama Panchayat,G02068,G021003,221324
http://www.wikidata.org/entity/Q16134804,Lakkidi - Perur Grama Panchayat,G09019,G090304,221663
http://www.wikidata.org/entity/Q13111711,Koipuram Grama Panchayat,G03015,G030303,221707
http://www.wikidata.org/entity/Q13113915,Malayalapuzha Grama Panchayat,G03041,G030607,221712
http://www.wikidata.org/entity/Q13112086,Chowannur Grama Panchayat,G08007,G080202,221844
http://www.wikidata.org/entity/Q6750294,Maniyur Grama Panchayat,G11021,G110403,221496
http://www.wikidata.org/entity/Q13110886,Kadangode Grama Panchayat,G08012,G080207,221905
http://www.wikidata.org/entity/Q7699845,Thenhipalam Grama Panchayat,G10082,G101102,221587
http://www.wikidata.org/entity/Q13110245,Anicadu Grama Panchayat,G03001,G030101,221720
http://www.wikidata.org/entity/Q13110925,Kattippara Grama Panchayat,G11061,G111009,235965
http://www.wikidata.org/entity/Q13564548,Malappattam Grama Panchayat,G13027,G130403,221189
http://www.wikidata.org/entity/Q13114404,Ranni Pazhavangadi Grama Panchayat,G03026,G030501,221746
http://www.wikidata.org/entity/Q16134375,Chemanchery Grama Panchayat,G11042,G110801,221485
http://www.wikidata.org/entity/Q20583921,Sasthamcotta Grama Panchayat,G02007,G020201,221353
http://www.wikidata.org/entity/Q13112625,Thenkurissi Grama Panchayat,G09055,G090806,221635
http://www.wikidata.org/entity/Q13111262,East Kallada Grama Panchayat,G02046,G020703,221317
http://www.wikidata.org/entity/Q16135553,Pulpally Grama Panchayat,G12024,G120204,221935
http://www.wikidata.org/entity/Q13115110,Seethathodu Grama Panchayat,G03032,G030507,221748
http://www.wikidata.org/entity/Q13112599,Trithala Grama Panchayat,G09007,G090107,221696
http://www.wikidata.org/entity/Q13112805,Nannammukku Grama Panchayat,G10098,G101503,221563
http://www.wikidata.org/entity/Q6811607,Melarcode Grama Panchayat,G09075,G091105,221656
http://www.wikidata.org/entity/Q13111610,Kodumbu Grama Panchayat,G09083,G091306,221666
http://www.wikidata.org/entity/Q13111747,Clappana Grama Panchayat,G02004,G020103,221341
http://www.wikidata.org/entity/Q20581816,Peruvemba Grama Panchayat,G09069,G091007,221640
http://www.wikidata.org/entity/Q20579465,Thazhava Grama Panchayat,G02003,G020104,221344
http://www.wikidata.org/entity/Q13113043,West Kallada Grama Panchayat,G02008,G020202,221356
http://www.wikidata.org/entity/Q16136111,Aikaranad Grama Panchayat,G07052,G071005,221105
http://www.wikidata.org/entity/Q13112918,Nilamel Grama Panchayat,G02064,G021107,221310
http://www.wikidata.org/entity/Q16136133,Kuthanur Grama Panchayat,G09051,G090802,221631
http://www.wikidata.org/entity/Q13113318,Pudunagaram Grama Panchayat,G09067,G091004,221627
http://www.wikidata.org/entity/Q13110674,Edavanakkad Grama Panchayat,G07036,G070703,221117
http://www.wikidata.org/entity/Q16133991,Chembilode Grama Panchayat,G13045,G130605,221178
http://www.wikidata.org/entity/Q16135331,Erumapetty Grama Panchayat,G08015,G080302,221904
http://www.wikidata.org/entity/Q13479531,Cheruvannur Grama Panchayat,G11028,G110601,221490
http://www.wikidata.org/entity/Q20573742,Alamkode Grama Panchayat,G10096,G101501,221561
http://www.wikidata.org/entity/Q13113441,Perinad Grama Panchayat,G02043,G020701,221322
http://www.wikidata.org/entity/Q20583971,Sooranad South Grama Panchayat,G02009,G020203,221355
http://www.wikidata.org/entity/Q13113469,Perayam Grama Panchayat,G02045,G020704,221321
http://www.wikidata.org/entity/Q16135292,Nayarambalam Grama Panchayat,G07035,G070702,221121
http://www.wikidata.org/entity/Q98546048,Elamadu Grama Panchayat,G02063,G021106,221307
http://www.wikidata.org/entity/Q13113938,Mallappally Grama Panchayat,G03007,G030107,221726
http://www.wikidata.org/entity/Q13112419,Thalavoor Grama Panchayat,G02021,G020402,221349
http://www.wikidata.org/entity/Q16135207,Kottanad Grama Panchayat,G03003,G030103,221723
http://www.wikidata.org/entity/Q259950,Muthuvalloor Grama Panchayat,G10014,G100409,239029
http://www.wikidata.org/entity/Q13112975,Nenmeni Grama Panchayat,G12009,G120302,221932
http://www.wikidata.org/entity/Q20582975,Moodadi Grama Panchayat,G11044,G110803,221487
http://www.wikidata.org/entity/Q5068584,Chalavara Grama Panchayat,G09018,G090303,221662
http://www.wikidata.org/entity/Q16136556,Pothanicad Grama Panchayat,G07060,G071108,221070
http://www.wikidata.org/entity/Q13114397,Ranni Angadi Grama Panchayat,G03028,G030503,221745
http://www.wikidata.org/entity/Q20574390,Udayamperoor Grama Panchayat,G07042,G070901,221076
http://www.wikidata.org/entity/Q16135141,Arimpur Grama Panchayat,G08057,G080905,221888
http://www.wikidata.org/entity/Q13113878,Mayyanad Grama Panchayat,G02053,G020901,221339
http://www.wikidata.org/entity/Q13113293,Piravanthoor Grama Panchayat,G02022,G020403,221348
http://www.wikidata.org/entity/Q16137324,Thiruvambadi Grama Panchayat,G11053,G111001,221456
http://www.wikidata.org/entity/Q16137572,Balussery Grama Panchayat,G11035,G110701,221436
http://www.wikidata.org/entity/Q13114503,Vadaserikara Grama Panchayat,G03030,G030505,221749
http://www.wikidata.org/entity/Q13113460,Perumanna Klari Grama Panchayat,G10071,G101208,239031
http://www.wikidata.org/entity/Q16135258,Puramattom Grama Panchayat,G03018,G030306,221708
http://www.wikidata.org/entity/Q17437259,Desamangalam Grama Panchayat,G08014,G080301,221903
http://www.wikidata.org/entity/Q16136196,Neduvathoor Grama Panchayat,G02038,G020605,221334
http://www.wikidata.org/entity/Q13113376,Pulamanthole Grama Panchayat,G10049,G100707,221542
http://www.wikidata.org/entity/Q13112567,Tuvvur Grama Panchayat,G10025,G100206,221603
http://www.wikidata.org/entity/Q13113436,Peringottukurissi Grama Panchayat,G09054,G090805,221634
http://www.wikidata.org/entity/Q101137174,Kannacodu,G01022003,,
http://www.wikidata.org/entity/Q101137172,Mookkunnimala,G01022002,,
http://www.wikidata.org/entity/Q101137541,Ookode,G01026008,,
http://www.wikidata.org/entity/Q101137535,Sarvodhayam,G01026004,,
http://www.wikidata.org/entity/Q101137523,Vizhavoor,G01025015,,
http://www.wikidata.org/entity/Q101137175,Kulagarakonam,G01022004,,
http://www.wikidata.org/entity/Q101137177,Naducadu,G01022005,,
http://www.wikidata.org/entity/Q101137199,Mottamoodu,G01022018,,
http://www.wikidata.org/entity/Q101137326,Manchadi,G01023001,,
http://www.wikidata.org/entity/Q101137331,Mavottukonam,G01023004,,
http://www.wikidata.org/entity/Q101137378,Nooliyode,G01024008,,
http://www.wikidata.org/entity/Q101137543,Chenkode,G01026009,,
http://www.wikidata.org/entity/Q101137498,Kurisumuttam,G01025002,,
http://www.wikidata.org/entity/Q101137538,Kulakudiyoorkonam,G01026006,,
http://www.wikidata.org/entity/Q101137554,Kuzhithalachal,G01026015,,
http://www.wikidata.org/entity/Q101137506,Pavachakuzhi,G01025006,,
http://www.wikidata.org/entity/Q101137522,Venkur,G01025014,,
http://www.wikidata.org/entity/Q101137328,Aruvippara,G01023003,,
http://www.wikidata.org/entity/Q101137335,Malayinkeezhu,G01023006,,
http://www.wikidata.org/entity/Q101137355,Kunnumpara,G01023014,,
http://www.wikidata.org/entity/Q101137180,Vellappally,G01022007,,
http://www.wikidata.org/entity/Q101137383,Karuvilanchi,G01024011,,
http://www.wikidata.org/entity/Q101137360,Manappuram,G01023017,,
http://www.wikidata.org/entity/Q101137366,Thachottukavu,G01023020,,
http://www.wikidata.org/entity/Q101137353,Valiyerathala,G01023013,,
http://www.wikidata.org/entity/Q101137519,Moolaman,G01025012,,
http://www.wikidata.org/entity/Q101137382,Vilappilsala,G01024010,,
http://www.wikidata.org/entity/Q101137529,Pappanchani,G01026001,,
http://www.wikidata.org/entity/Q101137527,Perukavu,G01025017,,
http://www.wikidata.org/entity/Q101137500,Puthuveetumele,G01025003,,
http://www.wikidata.org/entity/Q101137482,Thuruthumoola,G01024013,,
http://www.wikidata.org/entity/Q101137549,Punnamoodu,G01026012,,
http://www.wikidata.org/entity/Q101137536,Santhivila,G01026005,,
http://www.wikidata.org/entity/Q101137179,Naruvamoodu,G01022006,,
http://www.wikidata.org/entity/Q101137161,R C Street,G01021016,,
http://www.wikidata.org/entity/Q101137350,Aruvakode,G01023012,,
http://www.wikidata.org/entity/Q101137207,Pravachambalam,G01022023,,
http://www.wikidata.org/entity/Q101137367,Vellaikadavu,G01024001,,
http://www.wikidata.org/entity/Q101137514,Pottayil,G01025009,,
http://www.wikidata.org/entity/Q101137485,High School,G01024015,,
http://www.wikidata.org/entity/Q101137490,Peyad,G01024018,,
http://www.wikidata.org/entity/Q101137504,Peyad,G01025005,,
http://www.wikidata.org/entity/Q101137375,Karode,G01024006,,
http://www.wikidata.org/entity/Q101137202,Edacode,G01022020,,
http://www.wikidata.org/entity/Q101137195,Kurandivila,G01022016,,
http://www.wikidata.org/entity/Q101137344,Govindamangalam,G01023010,,
http://www.wikidata.org/entity/Q101137508,Ezhakode,G01025007,,
http://www.wikidata.org/entity/Q101137517,Malayam,G01025011,,
http://www.wikidata.org/entity/Q101137515,Vilavoorkal,G01025010,,
http://www.wikidata.org/entity/Q101137544,Vallamcode,G01026010,,
http://www.wikidata.org/entity/Q101137552,Peringamala,G01026014,,
http://www.wikidata.org/entity/Q101137327,Sreekrishnapuram,G01023002,,
http://www.wikidata.org/entity/Q101137531,Vellayani,G01026002,,
http://www.wikidata.org/entity/Q101137520,Choozhattukotta,G01025013,,
http://www.wikidata.org/entity/Q101137188,Bhagavathynada,G01022012,,
http://www.wikidata.org/entity/Q101137205,Kundratheri,G01022022,,
http://www.wikidata.org/entity/Q101137170,Pamamcode,G01022001,,
http://www.wikidata.org/entity/Q101137184,Thannivila,G01022009,,
http://www.wikidata.org/entity/Q101137483,Alakunnam,G01024014,,
http://www.wikidata.org/entity/Q101137487,Pirayil,G01024016,,
http://www.wikidata.org/entity/Q101137501,Panangode,G01025004,,
http://www.wikidata.org/entity/Q101137162,Chamavila,G01021017,,
http://www.wikidata.org/entity/Q101137198,Ayanimoodu,G01022017,,
http://www.wikidata.org/entity/Q101137165,Ithiyoor,G01021018,,
http://www.wikidata.org/entity/Q101137358,Anappad,G01023016,,
http://www.wikidata.org/entity/Q101137182,Mukkampalamoodu,G01022008,,
http://www.wikidata.org/entity/Q101137332,Chittiyoorkode,G01023005,,
http://www.wikidata.org/entity/Q101137169,Office Ward,G01021020,,
http://www.wikidata.org/entity/Q101137370,Chowallor,G01024003,,
http://www.wikidata.org/entity/Q101137192,Office Ward,G01022014,,
http://www.wikidata.org/entity/Q101137339,Meppukada,G01023007,,
http://www.wikidata.org/entity/Q101137361,Koviluvila,G01023018,,
http://www.wikidata.org/entity/Q101137348,Marukil Perumana,G01023011,,
http://www.wikidata.org/entity/Q101137369,Myladi,G01024002,,
http://www.wikidata.org/entity/Q101137363,Office Ward,G01023019,,
http://www.wikidata.org/entity/Q101137377,Puttumelkonam,G01024007,,
http://www.wikidata.org/entity/Q101137497,Kundamanbhagam,G01025001,,
